search_term,source_website,JobId,Company,Title,Description,job_type,experience,domain,salary,PostedDate,ApplyUrl,City,State,Country
Machine learning,BuiltIn,2944609,Flagship Pioneering,(Senior) Machine Learning Engineer,"FL105 is looking for a talented Machine Learning Engineer to develop and apply machine learning to create psychological tools and work on generative models. Responsibilities include developing ML tools, prototype systems, data pipelines, and collaborating with the team to enhance platform performance. Must have a Master's degree in a computational field, 3+ years of industry experience, fluency in Python and ML tools, and excellent communication skills.",InPerson,3-5 Years of Experience,Biotech,N/A,2024-07-18,https://builtin.com/job/senior-machine-learning-engineer/2944609,Cambridge, MA,US
Machine learning,BuiltIn,2946946,Pinterest,Staff Machine Learning Engineer - Search Quality,"Design and build ML models to understand user intent, improve Pinterest search, optimize data processing, and collaborate on ML-driven user-facing products.",Remote,5-7 Years of Experience,Social Media,167K-343K Annually,2024-07-18,https://builtin.com/job/staff-machine-learning-engineer-search-quality/2946946,San Francisco, CA,US
Machine learning,BuiltIn,2939882,Ford Motor Company,HPC AI/ML Systems Engineer,"Seeking a skilled AI/ML Systems Engineer to design, build, and maintain HPC infrastructure and tools for critical AI/ML applications. Responsibilities include developing CLI tooling, troubleshooting technical issues, collaborating with software engineers, and staying updated on HPC and AI/ML technologies. Qualifications include a Bachelor's degree in Computer Science, 3-5+ years of experience in Systems or Software engineering, proficiency in Linux and programming languages, and familiarity with containerization and automation tools.",InPerson,3-5 Years of Experience,Automotive,N/A,2024-07-18,https://builtin.com/job/hpc-aiml-systems-engineer/2939882,Dearborn, MI,US
Machine learning,BuiltIn,2946939,Pinterest,"Sr. Staff Machine Learning Engineer, Ads Ranking","Lead the development of state-of-the-art machine learning projects for the ads conversion modeling team, coach and mentor engineers, design and build machine learning models to improve user ads action prediction, and collaborate with product and sales teams to implement new ad products.",InPerson,5-7 Years of Experience,Social Media,206K-361K Annually,2024-07-18,https://builtin.com/job/sr-staff-machine-learning-engineer-ads-ranking/2946939,San Francisco, CA,US
Machine learning,BuiltIn,2945848,Flagship Pioneering,"Machine Learning Scientist, Protein Design","Metaphore Biotechnologies is seeking a Computational Protein Design and Machine Learning Scientist to work on therapeutic biomolecule discovery and optimization using physics-based and machine learning-based approaches. Responsibilities include designing methodologies for protein design, optimizing molecules for therapeutic aims, and staying updated on macromolecular modeling and ML advancements.",InPerson,1-3 Years of Experience,Biotech,N/A,2024-07-18,https://builtin.com/job/machine-learning-scientist-protein-design/2945848,Cambridge, MA,US
Machine learning,BuiltIn,2951117,Cognite INC.,Product Manager – Generative AI and AI/ML,"Join Cognite as a Product Manager for Generative AI and AI/ML, driving product strategy, prioritizing product features, and collaborating with cross-functional teams to deliver innovative Generative AI services. This role requires 7+ years of technical product or program management experience.",Hybrid,7+ Years of Experience,Artificial Intelligence • Big Data • Robotics • Software,N/A,2024-07-19,https://builtin.com/job/product-manager-generative-ai-and-aiml/2951117,Austin, TX,US
Machine learning,BuiltIn,2946953,Pinterest,"Staff Machine Learning Engineer, Ads Ranking",Develop and execute a vision for the evolution of the machine learning technology stack for lightweight rankers. Collaborate with product and sales teams to design and implement new ad products. Responsible for developing state-of-the-art applied machine learning projects for ads lightweight ranking.,InPerson,5-7 Years of Experience,Social Media,196K-343K Annually,2024-07-18,https://builtin.com/job/staff-machine-learning-engineer-ads-ranking/2946953,San Francisco, CA,US
Machine learning,BuiltIn,2946938,Pinterest,"Staff Software Engineer, ML Training Platform","Seeking a Staff Software Engineer to lead the ML Training Infrastructure team at Pinterest. Responsibilities include implementing scalable solutions for ML engineers, leading key projects, setting technical strategy, collaborating with internal clients, and mentoring engineers.",Remote,7+ Years of Experience,Social Media,167K-343K Annually,2024-07-18,https://builtin.com/job/staff-software-engineer-ml-training-platform/2946938,San Francisco, CA,US
Machine learning,BuiltIn,2946921,Pinterest,"Staff Machine Learning Engineer, Content Understanding",Responsible for developing horizontal knowledge graph and content understanding signals for recommendation systems at Pinterest. Utilize machine learning and NLP techniques to enhance personalized product experiences. Drive team level tech strategy and solve complex problems independently.,Remote,5-7 Years of Experience,Social Media,167K-343K Annually,2024-07-18,https://builtin.com/job/staff-machine-learning-engineer-content-understanding/2946921,Palo Alto, CA,US
Machine learning,BuiltIn,2946905,Pinterest,"Staff Data Scientist, Machine Learning Platform","Seeking a talented and experienced Data Scientist to enhance and uplevel the machine learning platform. Responsibilities include driving roadmap for optimization, collaborating with ML engineers, analyzing model performance, leading cross-functional teams, and leveraging metadata for innovative strategies.",Remote,5-7 Years of Experience,Social Media,148K-304K Annually,2024-07-18,https://builtin.com/job/staff-data-scientist-machine-learning-platform/2946905,San Francisco, CA,US
Machine learning,BuiltIn,2946890,Pinterest,"Sr. Engineering Manager, Ads ML Infrastructure","Lead a talented team to design high-performance and efficient ML training, data, and feature engineering infrastructure for Pinterest Ads ML models. Collaborate with stakeholders to architect solutions and mentor engineers for career development. Ensure technical quality and excellence in solutions.",InPerson,7+ Years of Experience,Social Media,228K-399K Annually,2024-07-18,https://builtin.com/job/sr-engineering-manager-ads-ml-infrastructure/2946890,San Francisco, CA,US
Machine learning,BuiltIn,2944577,Flagship Pioneering,"Principal Scientist, Machine Learning",Lead the development of advanced ML tools to capture and recapitulate psychological phenomena. Design experiments and optimize data pipelines to enhance platform performance. Collaborate with team members and integrate platform with user-facing product. Strong focus on deep learning research and large language models.,InPerson,3-5 Years of Experience,Biotech,N/A,2024-07-18,https://builtin.com/job/principal-scientist-machine-learning/2944577,Cambridge, MA,US
Machine learning,BuiltIn,2944313,Netradyne,Business Operations and Innovation Senior Manager,"The Business Operations and Innovation Senior Manager at Netradyne is responsible for leading and driving continuous improvement initiatives to optimize business operations processes, supporting go-to-market and business growth. The role involves collaborating with multiple departments, leading product implementations, coordinating system infrastructure setup, documenting business cases and requirements, and managing projects for operational excellence.",InPerson,5-7 Years of Experience,Artificial Intelligence • Internet of Things • Machine Learning • Robotics,130K-160K Annually,2024-07-18,https://builtin.com/job/business-operations-and-innovation-senior-manager/2944313,San Diego, CA,US
Machine learning,BuiltIn,2942868,The New York Times,"VP, Data Products, Advertising","The New York Times is seeking a Vice President, Data Products, Advertising to lead the team in developing data-driven capabilities for advertising, building products to improve advertiser performance, and driving competitiveness in the advertising business. Responsibilities include strategic roadmap development, building targeting and measurement solutions, and collaborating with various teams to enhance data products.",InPerson,7+ Years of Experience,Digital Media • News + Entertainment,250K-285K Annually,2024-07-18,https://builtin.com/job/vp-data-products-advertising/2942868,New York, NY,US
Machine learning,BuiltIn,2942650,EquipmentShare,Senior Data Scientist,Seeking a Senior Data Scientist to drive projects using ML and statistical techniques in a full-stack data science environment. Responsibilities include identifying valuable data science opportunities and mentoring junior data scientists. The position is fully remote at EquipmentShare.,Remote,5-7 Years of Experience,Software • Analytics • PropTech,N/A,2024-07-18,https://builtin.com/job/senior-data-scientist/2942650,Columbia, MO,US
Machine learning,BuiltIn,2941882,Esri,Software Development Engineer II - ML / C++,"Design and develop full-stack GIS applications using C++, Java, and Python. Implement AI capabilities to enhance data quality in the ArcGIS platform. Collaborate with cross-functional teams in an Agile environment to solve complex problems in application design and development.",InPerson,1-3 Years of Experience,Other • Software • Analytics,94K-156K Annually,2024-07-18,https://builtin.com/job/software-development-engineer-ii-ml-c/2941882,Redlands, CA,US
Machine learning,BuiltIn,2941754,Wayfair,"Machine Learning Scientist, Global Supplier Tech","Develop sophisticated Machine Learning models using product and customer data to drive company initiatives, integrate models into use cases, stay up-to-date on ML research, and collaborate with business and engineering teams.",InPerson,1-3 Years of Experience,Retail,N/A,2024-07-18,https://builtin.com/job/machine-learning-scientist-global-supplier-tech/2941754,Boston, MA,US
Machine learning,BuiltIn,2941251,Discord,Senior Engineering Manager - Machine Learning Platform,Lead a high-performing team of engineers to build and maintain critical ML systems at Discord's machine learning platform. Collaborate with various teams to ensure high-quality and efficient delivery of model outputs into production. Report to Senior Director of AI and Machine Learning.,Remote,3-5 Years of Experience,Gaming • Machine Learning • Mobile • Software,290K-319K Annually,2024-07-18,https://builtin.com/job/senior-engineering-manager-machine-learning-platform/2941251,San Francisco, CA,US
Machine learning,BuiltIn,2940672,Google,"Product Manager II, Google Tensor","Product Manager II at Google working on the Google Tensor project, responsible for guiding products from conception to launch by connecting the technical and business worlds. Collaborate with cross-functional teams to design and develop technologies that improve user experiences. Focus on analyzing, positioning, packaging, promoting, and tailoring solutions to users. Enable Tensor SoC to be an efficient performance platform for Android and developer journeys, including ML and Generative AI.",InPerson,5-7 Years of Experience,AdTech • Software • Quantum Computing • Metaverse,142K-211K Annually,2024-07-18,https://builtin.com/job/product-manager-ii-google-tensor/2940672,Mountain View, CA,US
Machine learning,BuiltIn,2940344,Apple,"AIML - Sr Engineering Program Manager, On-Device ML",Apple's Machine Learning Platform and Technologies team is seeking a Sr Engineering Program Manager to simplify and accelerate the adoption of machine learning in Apple products and ecosystems. The role involves partnering with teams to deliver new end-to-end experiences on-device.,InPerson,3-5 Years of Experience,Consumer Web • Hardware • Software,N/A,2024-07-18,https://builtin.com/job/aiml-sr-engineering-program-manager-device-ml/2940344,Cupertino, CA,US
Machine learning,BuiltIn,2939174,PMG,Principal Product Manager - Creative Insights,Principal Product Manager on the Creative Insights team at a digital company focusing on marketing technology. Responsible for leading innovative solutions using AI and data to empower marketers in making data-informed decisions. Collaborates with internal and external teams to drive product success and adoption.,InPerson,7+ Years of Experience,Agency • Digital Media • Marketing Tech • Social Media • Consulting,N/A,2024-07-18,https://builtin.com/job/principal-product-manager-creative-insights/2939174,Dallas, TX,US
Machine learning,BuiltIn,2938790,Captivation Software,Software Engineer 3 - AI/ML,"Captivation Software is seeking a senior level software engineer with 20 years of experience in AI/ML to support the mission of protecting the country. Responsibilities include daily tasks on the program. This position requires a Top Secret/SCI security clearance and a Bachelor's degree in Computer Science. Direct hires only. Competitive benefits package with an annual salary range of $130,000 - $270,000.",InPerson,3-5 Years of Experience,Software,130K-270K Annually,2024-07-18,https://builtin.com/job/software-engineer-3-aiml/2938790,Annapolis, MD,US
Machine learning,BuiltIn,2938272,Western Digital,Director of Product Operations,"As the Director of Product Operations at Western Digital, you will be responsible for speeding up development within the Flash Product Engineering organization by overseeing various projects related to test generation, test ordering, requirement processing, failure analysis, and development process enhancements.",InPerson,7+ Years of Experience,Big Data • Cloud • Hardware • Software,N/A,2024-07-18,https://builtin.com/job/director-product-operations/2938272,Milpitas, CA,US
Machine learning,BuiltIn,2941934,Keystone Strategy,Applied Deep Learning Research Scientist,Join Keystone as an Applied Deep Learning Research Scientist specializing in Time Series Forecasting in Core AI. Develop AI solutions for fortune 500 companies to automate processes and improve efficiency. Collaborate with a diverse team to build end-to-end deep learning forecasting solutions.,InPerson,7+ Years of Experience,Business Intelligence,210K-265K Annually,2024-07-18,https://builtin.com/job/applied-deep-learning-research-scientist/2941934,Seattle, WA,US
Artificial Intelligence,BuiltIn,2941061,DRW,AI Researcher,"As an AI Researcher at DRW, you will collaborate on challenging AI and machine learning projects, work on algorithm development, data engineering, model testing, and stay updated on the latest AI techniques. The role requires a PhD in AI, strong programming skills, and a deep interest in financial markets.",Hybrid,1-3 Years of Experience,Fintech • Financial Services,N/A,2024-07-18,https://builtin.com/job/ai-researcher/2941061,Chicago, IL,US
Artificial Intelligence,BuiltIn,2941063,DRW,AI Researcher Intern,"As an AI Researcher Intern at DRW, you will collaborate with experienced technologists and researchers to solve AI and machine learning problems. Responsibilities include algorithm development, data engineering, model testing, collaboration, and research. Required qualifications include a PhD in AI or related field, strong AI and machine learning knowledge, technical skills in Python and Java, familiarity with machine learning frameworks, and interest in financial markets.",Hybrid,1 Years of Experience,Fintech • Financial Services,N/A,2024-07-18,https://builtin.com/job/ai-researcher-intern/2941063,Chicago, IL,US
Artificial Intelligence,BuiltIn,2951264,JPMorganChase,Card Robotics - Process Improvement Associate I,"Entry-level Process Improvement Associate role in Performance Consulting team focused on transforming business processes using technologies like RPA, ML, and AI. Responsible for process mapping, data analysis, and driving end-to-end process redesign.",Hybrid,1-3 Years of Experience,Financial Services,N/A,2024-07-19,https://builtin.com/job/card-robotics-process-improvement-associate-i/2951264,Columbus, OH,US
Artificial Intelligence,BuiltIn,2951123,Evolv Technology,Senior AI Data Engineer,"Seeking a Senior AI Data Engineer to drive the development of AI/Chatbot platform, optimize data processes, and enhance machine learning data pipelines and infrastructure. Responsibilities include designing and implementing data pipelines, building data platforms, ensuring infrastructure stability, and collaborating on security and compliance initiatives.",InPerson,5-7 Years of Experience,Artificial Intelligence • Computer Vision • Security • Software,119K-175K Annually,2024-07-19,https://builtin.com/job/senior-ai-data-engineer/2951123,Waltham, MA,US
Artificial Intelligence,BuiltIn,2949137,Lowe's,"Sr Director, AI Strategy","Establish and drive enterprise AI products strategy, influence executive leadership, collaborate on bespoke AI demonstrations and business cases, research market trends, drive AI sales enablement, advise on AI-related risks, build AI adoption and change management strategy.",Hybrid,7+ Years of Experience,Consumer Web • eCommerce • Information Technology • Retail • Software • Analytics • App development,205K-390K Annually,2024-07-19,https://builtin.com/job/sr-director-ai-strategy/2949137,Charlotte, NC,US
Artificial Intelligence,BuiltIn,2942679,Northwestern Mutual,"Assistant Director Business Ops, Strategy & Planning  - Artificial Intelligence (AI) Department","Assistant Director position in the Artificial Intelligence Department at Northwestern Mutual, responsible for driving strategic vision, budgeting, and planning activities. Provides leadership to managers and professional staff, advises on strategic development, and leads departmental initiatives. Manages project priorities, budgeting processes, and meeting planning. Facilitates cross-functional initiatives and ensures alignment with organizational strategy.",Hybrid,7+ Years of Experience,Fintech • Insurance • Financial Services,100K-186K Annually,2024-07-18,https://builtin.com/job/assistant-director-business-ops-strategy-planning-artificial-intelligence-ai-department/2942679,Milwaukee, WI,US
Artificial Intelligence,BuiltIn,2937886,NBCUniversal,Staff Software Engineer (Generative AI),"Seeking a Staff Software Engineer to lead the development of innovative systems and solutions using emerging technologies. Responsibilities include designing APIs, maintaining databases, upholding code quality, collaborating with multidisciplinary teams, and deploying to cloud platforms.","Remote, Hybrid",5-7 Years of Experience,AdTech • Cloud • Digital Media • Information Technology • News + Entertainment • App development,130K-170K Annually,2024-07-18,https://builtin.com/job/staff-software-engineer-generative-ai/2937886,New York, NY,US
Artificial Intelligence,BuiltIn,2937517,RingCentral,"Senior Product Manager, AI","Join RingCentral as a Senior Product Manager in the AI team to shape AI-powered communication solutions for businesses. Lead product development, collaborate with cross-functional teams, and drive go-to-market strategies. Utilize AI and ML techniques, develop product roadmaps, and monitor product performance for continuous improvement.",Hybrid,5-7 Years of Experience,Artificial Intelligence • Cloud • Events • Productivity • Software • Business Intelligence • Conversational AI,N/A,2024-07-18,https://builtin.com/job/senior-product-manager-ai/2937517,Belmont, CA,US
Artificial Intelligence,BuiltIn,2949064,Cognizant,Technical Writer AI/ML,"Cognizant is seeking a Technical Writer AI/ML with expertise in user-centered design and technical documentation. Responsibilities include creating, managing, and delivering content, establishing style guidelines, developing knowledge management strategy, and producing educational materials for Google's AI/ML projects.",InPerson,1-3 Years of Experience,Information Technology,48K-133K Annually,2024-07-19,https://builtin.com/job/technical-writer-aiml/2949064,Mountain View, CA,US
Artificial Intelligence,BuiltIn,2940237,Snap Inc.,"Principal Machine Learning Engineer, ML Training Platform","Design, implement, and scale critical machine learning components and services to support Snap's strategic initiatives. Develop next-generation training framework, optimize model performance, and automate machine learning model lifecycle. Provide technical direction influencing the company as a whole.",Hybrid,7+ Years of Experience,Artificial Intelligence • Cloud • Machine Learning • Mobile • Software • Virtual Reality • App development,208K-366K Annually,2024-07-18,https://builtin.com/job/principal-machine-learning-engineer-ml-training-platform/2940237,Los Angeles, CA,US
Artificial Intelligence,BuiltIn,2943604,Chewy,Staff Machine Learning Engineer,"Lead the development and deployment of critical machine learning and deep learning models, mentor teammates, and collaborate with the engineering team to define processes for ML creation and deployment.",Hybrid,7+ Years of Experience,eCommerce • Healthtech • Pet • Retail • Pharmaceutical,N/A,2024-07-18,https://builtin.com/job/staff-machine-learning-engineer/2943604,Boston, MA,US
Artificial Intelligence,BuiltIn,2950364,Fidelity Investments,Principal AI/ML Engineer,"Seeking a Principal AI/ML Engineer with 8+ years of experience in designing, implementing, and optimizing technical solutions for AI ML solutions in the healthcare field. Responsibilities include building feature engineering pipelines, deploying AI models, developing APIs, working with graph data models, implementing security and infrastructure technologies, utilizing AWS services, and driving cutting-edge AI solutions.",InPerson,7+ Years of Experience,Fintech,N/A,2024-07-19,https://builtin.com/job/principal-aiml-engineer/2950364,Westlake, TX,US
Artificial Intelligence,BuiltIn,2949113,Microsoft,AI Software Engineer,"Microsoft is seeking an AI Software Engineer to join the EDOT Data team. Responsibilities include collaborating on AI models, optimizing performance, developing data pipelines, and ensuring data quality. Qualifications include a Bachelor's degree in Computer Science and proficiency in C#, Python, and SQL.",InPerson,1-3 Years of Experience,Software • Quantum Computing • Metaverse • Infrastructure as a Service (IaaS),98K-209K Annually,2024-07-19,https://builtin.com/job/ai-software-engineer/2949113,Redmond, WA,US
Artificial Intelligence,BuiltIn,2939882,Ford Motor Company,HPC AI/ML Systems Engineer,"Seeking a skilled AI/ML Systems Engineer to design, build, and maintain HPC infrastructure and tools for critical AI/ML applications. Responsibilities include developing CLI tooling, troubleshooting technical issues, collaborating with software engineers, and staying updated on HPC and AI/ML technologies. Qualifications include a Bachelor's degree in Computer Science, 3-5+ years of experience in Systems or Software engineering, proficiency in Linux and programming languages, and familiarity with containerization and automation tools.",InPerson,3-5 Years of Experience,Automotive,N/A,2024-07-18,https://builtin.com/job/hpc-aiml-systems-engineer/2939882,Dearborn, MI,US
Artificial Intelligence,BuiltIn,2951189,Fannie Mae,Director of Data Science & Artificial Intelligence (AI) -  (Hybrid),"Lead a team of data scientists and AI developers to drive advancements in AI and data science techniques, deploy AI capabilities, and ensure effective communication of complex ideas to division leadership.",InPerson,7+ Years of Experience,Financial Services,N/A,2024-07-19,https://builtin.com/job/director-data-science-artificial-intelligence-ai-hybrid/2951189,Plano, TX,US
Artificial Intelligence,BuiltIn,2951117,Cognite INC.,Product Manager – Generative AI and AI/ML,"Join Cognite as a Product Manager for Generative AI and AI/ML, driving product strategy, prioritizing product features, and collaborating with cross-functional teams to deliver innovative Generative AI services. This role requires 7+ years of technical product or program management experience.",Hybrid,7+ Years of Experience,Artificial Intelligence • Big Data • Robotics • Software,N/A,2024-07-19,https://builtin.com/job/product-manager-generative-ai-and-aiml/2951117,Austin, TX,US
Artificial Intelligence,BuiltIn,2950340,Google,"SoC Design Verification Engineer, AI Accelerators","Be part of a team developing ASICs for data center acceleration. Responsibilities include verification of complex digital design blocks, creating verification environments, writing coverage measures, and collaborating with design engineers.",InPerson,3-5 Years of Experience,AdTech • Software • Quantum Computing • Metaverse,127K-187K Annually,2024-07-19,https://builtin.com/job/soc-design-verification-engineer-ai-accelerators/2950340,Sunnyvale, CA,US
Artificial Intelligence,BuiltIn,2950026,Board of Innovation,AI Product Manager,"BOI is seeking an AI Product Manager to lead the build of AI-driven products that solve user needs. This role involves direct engagement with clients, prospects, and the technology team to create custom solutions leveraging foundational AI models.",InPerson,3-5 Years of Experience,Consulting • Design,N/A,2024-07-19,https://builtin.com/job/ai-product-manager/2950026,New York, NY,US
Artificial Intelligence,BuiltIn,2949927,NVIDIA,"Developer Technology Engineer, AI - New College Graduate 2024","Work as an AI Developer Technology Engineer at NVIDIA, studying and developing state-of-the-art techniques in deep learning and machine learning. Collaborate with teams to influence the design of next-generation architectures and programming models.",InPerson,1-3 Years of Experience,Artificial Intelligence • Hardware • Robotics • Software • Metaverse,N/A,2024-07-19,https://builtin.com/job/developer-technology-engineer-ai-new-college-graduate-2024/2949927,Santa Clara, CA,US
Artificial Intelligence,BuiltIn,2949911,NVIDIA,"Solutions Architect, Generative AI","Seeking a Solutions Architect or Applied Machine Learning Engineer to join NVIDIA's AI service delivery partners team. Responsibilities include enabling partners to build enterprise AI solutions using LLM RAG workflows, collaborating with developers, developing tools for model training and deployment, providing technical expertise, and expanding adoption of NVIDIA AI products. Requires MSc in related field, 5+ years of relevant experience, expertise in Generative AI and LLMs, and strong communication skills.",InPerson,5-7 Years of Experience,Artificial Intelligence • Hardware • Robotics • Software • Metaverse,N/A,2024-07-19,https://builtin.com/job/solutions-architect-generative-ai/2949911,Santa Clara, CA,US
Artificial Intelligence,BuiltIn,2949829,Charles Schwab,"Senior Specialist, AI & Data Science","As a Senior Specialist in AI & Data Science at Schwab, you will develop robust models, support balance sheet and product teams, enhance reporting capabilities, and contribute to advancing AI/ML capabilities. This role requires strong programming skills, statistical understanding, and collaborative qualities.",InPerson,1-3 Years of Experience,Fintech,N/A,2024-07-19,https://builtin.com/job/senior-specialist-ai-data-science/2949829,Westlake, TX,US
Artificial Intelligence,BuiltIn,2949361,Synopsys Inc,"AI Engineer, Staff","Passionate and innovative AI Engineer focused on building transformative AI-driven products. Responsible for solution-focused research, prototyping, and development of AI applications. Collaborates with cross-functional teams to ensure seamless integration and superior user experience. Works on cutting-edge technologies to enhance productivity and set industry standards.",InPerson,3-5 Years of Experience,Hardware • Internet of Things • Security • Software,131K-197K Annually,2024-07-19,https://builtin.com/job/ai-engineer-staff/2949361,Mountain View, CA,US
Artificial Intelligence,BuiltIn,2949109,Microsoft,Principal Software Engineer- AI Platform,"The Principal Software Engineer- AI Platform role at Microsoft's Artificial Intelligence (AI) Frameworks team involves setting technical direction, designing architectures, estimating work, and collaborating with partner teams for AI software development. The position requires 6+ years of technical engineering experience, proficiency in coding languages like C, C++, C#, Java, JavaScript, Python, and expertise in software development and technical leadership.",InPerson,5-7 Years of Experience,Software • Quantum Computing • Metaverse • Infrastructure as a Service (IaaS),138K-294K Annually,2024-07-19,https://builtin.com/job/principal-software-engineer-ai-platform/2949109,Redmond, WA,US
Artificial Intelligence,BuiltIn,2949093,Hewlett Packard Enterprise,Engineering Program Manager - HPC/AI Platform Engineering,"The Engineering Program Manager at Hewlett Packard Enterprise leads and manages a program involving multiple functions and project teams to drive engineering development and implementation processes. Responsibilities include developing schedules, managing resources, communicating progress, driving innovation, and providing guidance to staff members.",InPerson,7+ Years of Experience,Information Technology,98K-226K Annually,2024-07-19,https://builtin.com/job/engineering-program-manager-hpcai-platform-engineering/2949093,Spring, TX,US
Artificial Intelligence,BuiltIn,2949091,Hewlett Packard Enterprise,Engineering Coordinator - HPC/AI Platform Engineering,"The Engineering Coordinator at Hewlett Packard Enterprise focuses on general and specific administrative support tasks in the HPC/AI Platform Engineering environment. Responsibilities include maintaining records, assisting with ECNs, and coordinating work processes within and outside the company.",InPerson,3-5 Years of Experience,Information Technology,42K-89K Annually,2024-07-19,https://builtin.com/job/engineering-coordinator-hpcai-platform-engineering/2949091,Spring, TX,US
Artificial Intelligence,BuiltIn,2948919,OpenText,"Senior Account Executive, AI/Analytics Job Details | opentext","As a Senior Account Executive at OpenText, you will be selling market-leading AI and Analytics solutions to enterprise accounts. You will collaborate with a team of specialists to provide innovative solutions to customers and drive business growth. The role requires a successful track record in selling enterprise software and consultative experience with C-level customers on cloud-based solutions.",InPerson,5-7 Years of Experience,Software,N/A,2024-07-19,https://builtin.com/job/senior-account-executive-aianalytics-job-details-opentext/2948919,Pasadena, CA,US
Artificial Intelligence,BuiltIn,2948916,Apex Systems,NLP AI Expert,"Join MetaPixs Acceleration Team to build rapid AI solutions using unstructured data for various business needs. Requires expertise in NLP, Computer Vision, and Audio Processing with proficiency in Python. Work closely with stakeholders and contribute to cutting-edge AI projects at a global automotive leader.",InPerson,1-3 Years of Experience,Information Technology,N/A,2024-07-19,https://builtin.com/job/nlp-ai-expert/2948916,Dearborn, MI,US
Artificial Intelligence,BuiltIn,2947662,J.D. Power,AI Solutions Engineer - Data Science,"AI Solutions Engineer - Data Science role at J.D. Power involves using Artificial Intelligence models in production use cases, collaborating with data scientists and clients to create data-driven solutions, and delivering actionable insights to improve decision-making. The engineer will work with Palantir Foundry and other technologies to develop new products, analyze and model data, and communicate solutions effectively.",InPerson,1-3 Years of Experience,Automotive • Consumer Web,N/A,2024-07-18,https://builtin.com/job/ai-solutions-engineer-data-science/2947662,Troy, MI,US
Artificial Intelligence,BuiltIn,2947656,J.D. Power,AI Solutions Engineer - Computer Science,"The AI Solutions Engineer will work with a team to create new product deliverables using a variety of skills, design and maintain data pipelines, collaborate with team members, and present solutions to stakeholders. The role focuses on implementing Artificial Intelligence models in production use cases and delivering data-driven solutions to clients.",InPerson,1-3 Years of Experience,Automotive • Consumer Web,N/A,2024-07-18,https://builtin.com/job/ai-solutions-engineer-computer-science/2947656,Troy, MI,US
Artificial Intelligence,BuiltIn,2947415,OKX,Principal Product Manager - AI,"Seeking a Principal Product Manager to drive the development and execution of innovative AI products in the crypto industry. Responsibilities include defining product strategy, prioritizing features, conducting user research, leading product development, planning launches, and tracking performance.",InPerson,5-7 Years of Experience,Financial Services,220K-328K Annually,2024-07-18,https://builtin.com/job/principal-product-manager-ai/2947415,San Jose, CA,US
Artificial Intelligence,BuiltIn,2946468,Esri,Sr. Product Designer - AI,"Seeking a Senior Product Designer passionate about user-centered and interaction design, with the ability to translate user insights into innovative AI-driven GIS solutions. Responsibilities include designing AI features for ArcGIS Pro, conducting user research, creating design specifications, staying current with industry trends, and leading design efforts. Requirements include 5+ years of product design experience, online portfolio, Figma proficiency, and a Bachelor's degree in a related field.",InPerson,5-7 Years of Experience,Other • Software • Analytics,97K-167K Annually,2024-07-18,https://builtin.com/job/sr-product-designer-ai/2946468,Redlands, CA,US
Artificial Intelligence,BuiltIn,2946362,Instabase,"Software Engineer, Deep Learning (AI)","Work as a Software Engineer specializing in Deep Learning (AI) at Instabase, applying advanced techniques to solve complex real-world problems in image processing, document understanding, and machine learning. Hybrid role based in San Francisco or New York.",InPerson,5-7 Years of Experience,Software,190K-205K Annually,2024-07-18,https://builtin.com/job/software-engineer-deep-learning-ai/2946362,San Francisco, CA,US
Artificial Intelligence,BuiltIn,2946363,Instabase,"Software Engineer, Deep Learning (AI)","Work as a Software Engineer at Instabase applying Deep Learning techniques to real-world problems in the AI space, focusing on image processing, computer vision, document/text understanding, and more.",InPerson,5-7 Years of Experience,Software,190K-205K Annually,2024-07-18,https://builtin.com/job/software-engineer-deep-learning-ai/2946363,New York, NY,US
Artificial Intelligence,BuiltIn,2945483,Viderity Inc.,Data and AI Scientist,Seeking a Data and AI Scientist to develop and deploy AI models and perform data analysis to support federal customer's goals. Must have expertise in machine learning and artificial intelligence.,InPerson,5-7 Years of Experience,Information Technology • Consulting,140K-180K Annually,2024-07-18,https://builtin.com/job/data-and-ai-scientist/2945483,Washington, DC,US
Artificial Intelligence,BuiltIn,2944665,Intercom,Senior GTM Program Manager - AI Business,"The Senior GTM Program Manager at Intercom is responsible for developing and executing growth-oriented GTM programs related to AI-driven customer service solutions. This role involves strategic planning, cross-functional collaboration, performance monitoring, customer engagement, change management, continuous improvement, and effective communication with key stakeholders.",InPerson,5-7 Years of Experience,Cloud • Information Technology • Software,N/A,2024-07-18,https://builtin.com/job/senior-gtm-program-manager-ai-business/2944665,San Francisco, CA,US
Artificial Intelligence,BuiltIn,2944313,Netradyne,Business Operations and Innovation Senior Manager,"The Business Operations and Innovation Senior Manager at Netradyne is responsible for leading and driving continuous improvement initiatives to optimize business operations processes, supporting go-to-market and business growth. The role involves collaborating with multiple departments, leading product implementations, coordinating system infrastructure setup, documenting business cases and requirements, and managing projects for operational excellence.",InPerson,5-7 Years of Experience,Artificial Intelligence • Internet of Things • Machine Learning • Robotics,130K-160K Annually,2024-07-18,https://builtin.com/job/business-operations-and-innovation-senior-manager/2944313,San Diego, CA,US
